"symptoms_rectal","symptoms_ural_male","symptoms_ural_female","pru","prp","pur","puu","pup","ppr","ppu","ppp","set","prev_tot","prev_m","prev_f","prev_m0","prev_m1","prev_m2","prev_m3","prev_f0","prev_f1","prev_f2","prev_f3","test_tot","test_m","test_f","not_equlib","prev_ss","test_ss"
0.837863821520426,0.0862246376085289,0.607820384741349,0.582228473751593,0.330240028452557,0.889638060173587,0.134197143656158,0.681159503930006,0.481124718180751,0.705830124696168,0.0365870601109365,3305,9.5546665650528,10.6213333297916,8.59096373898056,12.8306727856495,14.4702893450763,7.79019745692531,8.42765040396823,12.868001793124,11.1311902078885,7.14457330805654,6.5820835434758,18.9279245675121,14.424149696592,23.0204428879836,TRUE,15.5433710483531,0.0554993385987922
0.740816688904756,0.225775669568786,0.880841069492409,0.551771736410033,0.151237866039896,0.727134248718525,0.562260848121464,0.569079892807844,0.752428725707224,0.217177405145893,0.000135646402170786,7054,9.60741597313886,10.1675201047678,9.07665338149435,14.8942599081561,13.0400897161929,8.23425831498859,7.20081700863546,11.1576589383251,12.3855739308462,7.38697464891818,7.49600762499903,19.0159937930742,14.5411109796327,23.2526615563902,TRUE,15.0468293507164,0.0756143776565627
0.863238237485653,0.45217215364251,0.857127172424314,0.944470434532065,0.699350464309607,0.962503301111586,0.802123037805663,0.0212801245153077,0.695057071818114,0.745077808421307,0.0362206048229383,8963,9.32535647749896,9.80474843149761,8.85727446510745,10.3500345104924,15.0897806574862,10.03863154893,6.12078684414263,10.6457773249567,12.3993559016623,6.65199968191669,7.80294721154432,18.597308244054,14.2007704161858,22.874325761292,TRUE,21.6446784885449,0.100818947614191
0.0432277930854112,0.219423982005862,0.38429168598007,0.771536778958542,0.0772567480223966,0.0558600406062585,0.00315103280857187,0.327992163040706,0.265303013827578,0.999832244475431,0.0193462057641699,2249,9.87845584232296,10.4682099674436,9.2628721053991,11.2423341197434,16.7333198588826,7.50099597072504,8.7440926092035,10.8333043376886,14.7826335962708,6.38541325740985,6.11213362129833,18.509020208307,14.3172564591085,22.8124010909947,TRUE,19.3726833816785,0.10941062608013
0.414635222702503,0.259365212281038,0.922483752891537,0.351850377638406,0.0925055544779845,0.254207336982488,0.981322212705914,0.644821812076087,0.133809529221713,0.0666408418080345,0.00767391595493128,4362,9.51363526362288,10.7251599962208,8.31837265194846,10.5430641487762,15.1694830268299,10.2333651305963,7.9934192130006,9.87817549698123,11.6229863808769,7.70198450179022,6.15597851888734,18.7409914700798,14.4471075786655,22.9531721056678,TRUE,22.6527076255891,0.118898128786151
0.923222590520395,0.405844834676668,0.405999863978203,0.468810868177396,0.0842667656552609,0.53783800090474,0.491474169486011,0.0312104778929091,0.644217054660544,0.358562113058349,0.0817779670431928,4166,9.78285617489106,10.1406188224487,9.44763876280578,16.2205332801346,14.6526752068228,5.57771544513435,6.1777456140472,12.2351592909504,10.8669105003184,8.43195149407426,6.80464700898502,18.864388568611,14.6187147216652,22.959994688151,TRUE,14.6018836441623,0.141665536262356
0.396233967784842,0.0224047660979596,0.59092566374533,0.442888509507536,0.757767181542196,0.293226337461024,0.194688407486722,0.262725492633243,0.121938216440303,0.20574996577806,0.101438153751779,4157,9.82536169247637,10.7528980377662,8.743190092952,16.8427197353798,15.4448303614969,8.32354921968523,5.89896539729423,9.7879959024863,13.3950836851078,5.89304112321383,6.69726684213094,18.5427040842934,14.2121225063726,23.5930397540144,TRUE,14.0652156413857,0.143466377501974
0.030524563378207,0.196059765725915,0.733492630986203,0.396084498432066,0.284464209934677,0.55602415983437,0.389890644293471,0.111124640763083,0.0903532434976669,0.892251103904219,0.0530685955613451,1546,9.19359595826367,9.52373418949664,8.89620754342893,13.8774905367354,12.3518316335651,7.1409327322141,6.41978762550829,10.8342864389295,13.3307702037247,5.92127961006063,5.67302405356348,18.9858782192845,14.4156210185032,23.1954114775041,TRUE,18.4078350181774,0.178810915238145
0.18537058239453,0.806478007616775,0.543707198563063,0.993852963329875,0.873941221744778,0.154988013335743,0.69072779757547,0.0638726428612324,0.353407064108103,0.241287312490459,0.0546051039832359,7218,9.42808045225933,10.1643041834704,8.66681746159099,13.7974585687261,12.6680143820851,8.91259430314054,6.62009215064823,11.8367403923498,10.6241282305159,7.84506638729842,6.34268689586362,18.7790138665028,14.9680994057799,22.6577129037032,TRUE,16.7834804288993,0.203051803742721
0.368071956499009,0.133133908307847,0.7290577750785,0.206509183858414,0.92151924850284,0.134671498690404,0.52126952734225,0.540634386650812,0.830845439358325,0.364181147305774,0.0496436377681229,9292,10.0911182390347,10.9395428600532,9.17677023169312,11.6937816587025,14.2444165269167,9.6674410740623,10.4009424714852,8.52124723789298,11.6370670548875,8.63558702158879,7.86396919980971,18.8302458757233,14.6013079095295,23.4538717013897,TRUE,24.4176848652489,0.218919369599893
