"symptoms_rectal","symptoms_ural_male","symptoms_ural_female","pru","prp","pur","puu","pup","ppr","ppu","ppp","set","prev_tot","prev_m","prev_f","prev_m0","prev_m1","prev_m2","prev_m3","prev_f0","prev_f1","prev_f2","prev_f3","test_tot","test_m","test_f","not_equlib","prev_ss","test_ss"
0.278618282095772,0.217612219800495,0.957040047735611,0.199372711941242,0.358027739021716,0.881319438036231,0.962134474337749,0.00099667880965626,0.655217376172021,0.444468619069041,0.123811467997582,66,9.48072146785553,10.0644285315265,8.8362791713436,15.135726617538,13.7994633635563,5.94543124500021,7.41784674135933,8.33113045075877,17.7264395785878,6.61852395688603,6.33037112132406,19.0188469286476,15.2257211011211,23.4221918606013,TRUE,21.103512685046,0.29967226797845
0.795682843943797,0.510211952307407,0.624357495048188,0.584693326201666,0.411084828910259,0.30821961436777,0.491636491197887,0.0923523622784768,0.86329885287169,0.756600652485963,0.00248085792073405,5789,9.94292037844547,10.1255077943339,9.69478134521465,12.6430688352885,18.7707298796284,7.58302661710326,5.61178116248534,9.54049475788606,11.7941868537888,9.66841730185059,9.02869316394926,19.0918795193946,14.9234943648495,24.2366510156756,TRUE,21.7787329206041,0.548965206979917
0.561335225893359,0.238423572597337,0.0376039796242792,0.993731723815581,0.0518411090058614,0.683770351243932,0.697849487552586,0.236384704030349,0.276697577637965,0.0856972795106239,0.158377473609465,2730,9.97732372827486,10.6198746536363,9.4115978031065,16.9823116698117,15.7950023921611,8.7385634089445,8.00733909885368,15.4708714944152,12.9034291134792,6.68981695089262,5.5937771275171,19.9447101985478,15.8782589019935,23.6476298539084,TRUE,5.6949878539401,0.896278901143437
0.403935078640838,0.0325872683819353,0.67356742612568,0.345935326104742,0.0804540868136958,0.199388786367184,0.583223010558189,0.127394115712161,0.941114914083908,0.289752303500503,0.0440347854318087,8037,9.76011435869736,9.92612987696503,9.56505329655053,11.1612073982552,11.716608991289,9.64148691049608,8.40350933036692,11.9100424535207,19.0663821022326,6.83650221804788,5.94939205242686,19.6592098559415,15.534503718676,24.6408021288309,TRUE,20.7061903292691,1.03599986385591
0.527967570614563,0.472209122077395,0.199321973349387,0.442979610332754,0.151458220649379,0.758898214047792,0.679993333635872,0.111497034361628,0.192286229883391,0.985322458266215,0.000975765333743106,7820,10.8186396421705,10.9880347682612,10.619310938745,14.4938330661219,15.9303634790287,9.24652435092957,8.39890459379377,16.3267431876935,20.0384264087993,8.61468628991269,3.55721329025,19.4545027480212,15.678413188766,23.941074210582,TRUE,10.2418094520662,1.49164829144678
0.255259308541934,0.526711265008444,0.220480319210137,0.583129353048731,0.123526625963697,0.0329337701643192,0.692399757902153,0.154131616459107,0.0580374192830951,0.930949593068807,0.0199638718385557,7764,8.8069514243303,9.0194897046744,8.57031785677769,12.4700320845083,9.59510739737571,6.67976269123612,8.67318276094506,13.0021323606998,13.4526757945754,5.80042834675658,6.08890641699132,19.8131882771163,16.3863188605488,23.9443695048929,TRUE,20.7777595358155,1.62374032655322
0.244335273113421,0.00969140813055713,0.118005316027589,0.530620988003239,0.731340786210748,0.998983862106914,0.443933247732654,0.994523528468852,0.55257027793773,0.722391354974807,0.0402246602517699,5922,10.2959547645709,12.8512587482735,8.52238474074547,16.455554226553,22.8343755162641,10.9802969822824,7.94609653205806,12.8432034449668,12.6730364121668,6.16694303572407,6.25789303492111,20.1367025107549,15.3156964971648,23.508055901094,TRUE,11.3747501709086,1.67767956524953
0.101570324118217,0.0212013172240296,0.640444694918697,0.208427864700679,0.417619869024533,0.366584450037136,0.535478464438735,0.396907563374015,0.648960115688192,0.973703791061336,0.039964756913081,6896,9.50727789765169,9.37933309402949,9.67528035382199,18.7404044060391,9.35954873769519,8.3769632150875,6.18175196923319,18.4772261507017,11.3785655599763,6.14948140920681,6.28440462307739,19.4179064174083,15.1460523266314,25.6865016385106,TRUE,9.92525075520987,1.72470771509476
0.615404293017543,0.368731700933916,0.0972198608691678,0.732916217018364,0.876717990294237,0.54431892413208,0.388048052677818,0.247967284370548,0.214124272050847,0.664111202783378,0.064121755779263,7834,8.31289867508731,8.74467700383868,7.85789555885646,9.65703433094737,15.9593225865581,6.29117735013027,6.98459073144536,11.7873709893161,13.1612615461384,7.10564173607652,5.2091768799353,19.3492412184174,16.2502475260117,23.1587432751012,TRUE,23.3390522823251,1.7410113713057
0.266799456969408,0.0907302510011568,0.607116739445706,0.588358494951806,0.40779434045822,0.069824484538401,0.945090957559112,0.657776941977209,0.140675352246972,0.746134813084636,0.0343203594711647,4541,11.0520858830877,12.1304659951917,9.83199964692975,11.7181068729056,17.0830782071703,10.5154082859753,10.9704589049149,8.22014702041993,10.8460453022374,11.0178612620531,9.81206560543078,19.6707547741193,15.3435827172692,24.5581749777423,TRUE,27.0036224307933,1.82585703954707
0.744872075109912,0.163316498541099,0.156236956311048,0.187863764403556,0.802286693671388,0.807151791248958,0.841899912585918,0.684957387115132,0.432646648258649,0.706832420895339,0.00877274158633068,5492,9.6701309821119,9.05581173850712,10.3669343873804,10.4851534851535,11.5025917266461,8.01329631193103,8.9805564936926,12.5634066958606,11.2534466478964,8.46292149698767,9.69428669089365,19.9554150027765,15.951167238369,24.5190059318316,TRUE,23.5047685564384,1.83582226180721
0.0990170746895132,0.958974888713458,0.188589165577594,0.719730107689829,0.50227121175181,0.936656543815139,0.768608723555042,0.00365574397243218,0.777779857882213,0.845240266779638,0.132733318459156,7636,8.01813187124091,9.12595472190568,6.61394519644353,6.06454307813845,11.9991345919046,10.1148137765672,8.75740487971242,4.58872728094696,10.1018893588088,6.72681631847044,4.91872844346607,19.0432233215133,15.167839070882,23.9414443012848,TRUE,50.5029716240003,1.88286746832547
0.329551169311103,0.667002180405369,0.985368779818036,0.158950711688833,0.426193564051613,0.0309378114772862,0.988428754825463,0.015894098073343,0.727932973889678,0.532852450443757,0.255158452283302,2685,9.23908723996081,8.92061275858388,9.61123857132547,7.3847890903186,7.4760878265574,12.0411878527581,10.4333688059742,7.95860874126429,12.7050788896889,10.2628507504025,7.10665023676519,20.0960470764444,16.4639927511616,24.1734745152856,TRUE,42.947624859406,1.90202404889014
0.684552486767085,0.593365561769673,0.280310111509635,0.663440355635486,0.184694722722865,0.592639009960318,0.789924007225672,0.139251662312684,0.354869552928034,0.623406436113421,0.0574962189708992,8110,9.3285767466049,8.82112049707284,10.0464658626961,10.9509526836319,8.86102347400054,7.81813025416857,8.57977207977208,17.7979032608814,11.0699591534832,14.3116453120323,1.59893017035874,19.6770628925666,16.2722877541812,24.4212211362315,TRUE,27.9153916078952,1.91303428454323
0.0464271884631356,0.336042002461101,0.145251229959265,0.434892555160222,0.919728922996225,0.699377747872733,0.113132823671667,0.45808080072807,0.121184723931485,0.343741216373112,0.0529609575252556,598,9.11809317163029,9.78584371109763,8.26700527478166,23.5126329987737,20.0811503785563,5.9301575120043,6.3590619997117,17.0659604091299,13.6729550614355,4.65057206603369,3.56071304850821,20.2286636828148,16.0481472699647,25.2245700473049,TRUE,7.08951617869444,1.92949277920101
0.606586486673391,0.67157234034451,0.747823254633656,0.0649655837127571,0.573199210480539,0.815968345498533,0.585189359286814,0.00706474885328678,0.738419360563508,0.128845073968518,0.0565727279472624,7882,9.06544034071777,9.52482946645797,8.65570619506937,12.156415553301,15.3992230473345,8.58179983758931,2.09957737480957,21.470330371383,11.2649714536671,4.38123222992788,1.21660549842038,20.6154844250154,16.5388047049264,24.2638781481355,TRUE,18.2051425639223,1.94452537565684
0.499303200226979,0.316465204566813,0.649217498000474,0.38563810520384,0.618269093440663,0.0100108712018253,0.946853917849035,0.0475844200422536,0.75984019754343,0.493953511758658,0.0872361639285448,672,9.0112501321739,8.49451116898678,9.58138376096518,8.64796510755256,12.3992967662393,7.5426394960282,7.4445767311848,9.47362005371159,17.6065572804703,12.9097911334753,2.93747764832822,19.9013712884986,15.7920727464928,24.8224502082483,TRUE,34.5227938881697,1.94656127301987
0.879096067566697,0.209574633891748,0.193731401956513,0.111295560403449,0.0179322359846356,0.85870681641585,0.550356292591483,0.0957733857869407,0.400598419419931,0.279301345735329,0.091034967217147,4090,8.65478096392498,9.39693856462846,7.82016463032067,12.9694159364811,10.1516141937102,9.23690046620454,5.77974025007835,15.6030494277567,15.1582938322069,4.40152791239748,2.4313968954463,20.1879144411321,16.4875980816571,24.3215475517027,TRUE,17.3122505241819,2.03872412573493
0.393008284082869,0.0497889837085923,0.823004865158614,0.803792052688567,0.565197733913774,0.822264206680255,0.483852920395034,0.547928307798198,0.271921148286912,0.935154699214455,0.0619285523563085,2826,9.12881670527418,9.47478668547163,8.78683725522495,21.4428439428439,12.34910473713,7.01059953085374,6.30303930155846,11.2753235144539,13.6132480307665,6.53554487271331,5.72810100845734,20.6220261579435,15.5609514967527,25.573238568806,TRUE,12.1912749348752,2.11594961445456
0.433806503360109,0.340115698033059,0.249490556861447,0.498116218828456,0.676941650821511,0.688783714904823,0.54410391867861,0.244233050614064,0.175515199176456,0.645869314996406,0.0554349198842785,3525,10.6446243021609,11.1798874757171,9.91269663570394,13.7901979025999,16.6529447828614,8.03559569863215,9.19279191273291,14.1152976246865,15.9465427767406,7.10154132640711,5.2209201980369,19.8972460112611,16.2402675151431,24.9853270040364,TRUE,10.7012816858877,2.11821933348825
0.229350947036467,0.369623763722174,0.141682997233984,0.566723298042504,0.101753814933022,0.647270214776799,0.483968462622463,0.140295320171236,0.417995402486523,0.195886490098826,0.0696151063842622,5221,9.07352618824845,9.13362147747971,8.9903014488536,8.88724365262257,13.8725603253658,7.44678841583042,6.7592881318458,14.1879662932295,12.7626268232676,5.85216730644017,8.4344628297381,19.6955059589816,16.2440299647441,25.3636162402299,TRUE,21.9053828318286,2.14997159646708
0.344505639978335,0.14569375742217,0.33061713064283,0.938161703126226,0.0986409162593908,0.739722686806504,0.17962133642742,0.655110773990736,0.640162926764704,0.488538207376912,0.172211624347004,9904,9.93150171225062,11.4507978710261,8.44214615422277,17.5521567718364,18.3179463226912,9.05334362957822,5.83980608174157,12.0035449726525,10.511353167916,4.93776106015304,7.61074617567528,20.6003708605536,16.5451699145918,24.5822763785422,TRUE,11.4296573695029,2.1737792268443
0.281551171600093,0.222471616970814,0.21799504682728,0.460984650769423,0.726558256036505,0.97946958707432,0.281155763655294,0.646314597815737,0.712676290992176,0.417258646511953,0.0448082087290558,4401,10.390012972457,10.7976729702002,9.92377798924851,17.3135191568022,17.1482820613255,6.92866762559353,6.59454798980743,17.4321071573394,19.0327494150351,9.83626398100082,4.03534388265347,20.1193197458342,16.4750523251555,24.9229561592911,TRUE,7.278158318942,2.17915155831117
0.243226064966044,0.366306291260739,0.681297864356695,0.606962906415553,0.250295849520455,0.143775510763334,0.837570153122462,0.0714728723659478,0.529069142157589,0.959461650647941,0.0172067967605933,8109,11.4264679862885,11.9009127836977,10.8264851431861,13.339023542311,12.3683780898135,11.5781383057667,13.3130436112961,13.3691336322915,16.5965941618116,11.539035865105,7.38405378108055,19.3614614694242,15.3372015571067,24.3193638934869,TRUE,17.7514488929389,2.22247442917039
0.216664270003725,0.849679437385209,0.787088089280828,0.239748064604019,0.52174303513073,0.211729806568089,0.844500976723135,0.0789096405842662,0.917657499258298,0.897265534896285,0.0795253948715723,8905,9.06768190178508,8.73828351706436,9.54247267031679,6.77912177481143,10.8994953295957,9.03900074861804,8.36116107880056,10.1627990389937,15.5664515120027,15.5827413412553,4.53839219756633,19.8828408882555,16.2165539640293,25.0978174116071,TRUE,40.4856247722453,2.24238819027992
0.187152730625744,0.15041310728302,0.809448307196073,0.472655630170731,0.389059871710285,0.786666859999983,0.627672217713061,0.641001579973508,0.632320855407939,0.675865646627078,0.0697363918172293,8400,10.0594733357714,11.5205690110663,8.27052226316698,11.4021708369534,16.4624161523373,12.9711067831141,8.98658818459748,8.65576480901558,9.01739718657113,10.3435765811422,6.98589846227483,20.1703537607744,15.7237755763881,25.7301542691348,TRUE,26.4070343738381,2.29330000659256
0.700329213521734,0.0789538712978284,0.0526013136152662,0.117425835177752,0.377062001421681,0.905845110815856,0.0732739492150755,0.241662084732891,0.780298474993646,0.25151347913084,0.179302527533223,2598,10.0283375267646,9.19137104240107,10.8613426449268,21.309621086509,16.0786837025227,4.02630514621478,4.52716518676816,21.7501180177342,14.3028280506396,5.46743182667156,4.63968533135051,20.4256237847497,16.2532266594111,24.1540964441622,TRUE,8.218095971479,2.33802693781593
0.446030923375715,0.367835673200362,0.106128588930015,0.773281226037968,0.74170198914757,0.910259241155041,0.694727885439306,0.273342319802327,0.675243519203631,0.36735136483036,0.0763192520115291,4878,9.93288416637841,9.92066308481495,9.99452884633853,11.3221303476176,17.0329676918943,6.34538087927724,6.56636417839014,11.9226733715898,16.2812690659211,7.19865250111582,5.21627807150368,20.2662862014759,17.0089293794983,24.3665803310419,TRUE,18.925887764269,2.35663742187906
0.892932398916244,0.113828014600283,0.317742463415769,0.51437412499237,0.489334948872081,0.0380528483890842,0.045469003496353,0.919634698081989,0.0205287565608765,0.106415892360071,0.151064815006863,9122,8.30991065408177,8.36048487546486,8.23090058136159,14.2138105872896,11.4771634188546,4.80407819386573,4.9903298357136,13.3466275722056,12.9659622729395,5.02587916547872,3.95429405551898,20.0972383386605,15.8131273035804,24.9428134386195,TRUE,19.7722315122845,2.38158587909893
0.485605969113649,0.0884667071264866,0.135590872439041,0.998530359881767,0.229186941972736,0.580346729191302,0.792505616504256,0.244326306472921,0.522554774980367,0.56195698857166,0.0303869206632849,3198,9.66830430506831,8.92269121789442,10.446420971921,10.3147715647716,13.4920020004579,7.55192304459389,5.8274258973665,10.3881923321283,11.8570196353191,8.1002446540204,12.7691636190088,20.3251041116417,15.9047636095762,25.0770023002139,TRUE,28.1434630090166,2.38335821155621
0.0358689811950617,0.514309421640866,0.0824560871879803,0.259115194157173,0.344210165125248,0.323008469274417,0.754994092017954,0.203980320759467,0.649664857180164,0.250313357227605,0.00132094915359615,4912,8.81120738824313,8.97981307137345,8.60586551605936,9.90209919868605,11.3563340805738,8.58329935826907,5.94499085830355,9.59792530612964,14.2278604246473,6.84146614866739,4.26934882938383,20.3079393093723,16.8208613173291,24.4901110734323,TRUE,28.093036591152,2.41104601477772
0.510360608964227,0.0610424820727673,0.820800799835528,0.909800374942764,0.896440393665926,0.888331282924385,0.737839706692896,0.281433873916582,0.122081557357213,0.606594884384237,0.0307087374827335,9014,9.15383795254729,10.7817305617528,7.48010413175561,10.7438813117889,18.8152165190058,9.49517660272102,6.52618075008436,9.173305557872,9.4630281382149,5.1166443766555,7.12063518418533,20.6652021182344,16.2716552372414,25.1572797236277,TRUE,26.2244428127067,2.47813701316066
0.0787834009744622,0.0548163624265129,0.298935696216601,0.643637289956323,0.462035390383098,0.00308878012495706,0.50682051360353,0.0208273380380922,0.856582361677439,0.907711085644957,0.0764302440670179,9248,10.0476871603709,12.1250918791156,8.21808877693287,13.1977020890064,18.3606767403388,8.20600373239959,9.467281247467,11.01687404356,12.0812745101007,10.2869791842805,4.16076807887748,20.5671028611503,16.7746413658412,24.0204408916177,TRUE,18.1046803053594,2.48944197215313
0.527386762991516,0.18630485386094,0.763685540240073,0.901700319929335,0.903975515875115,0.476445051836566,0.45047504105716,0.062837806645672,0.83491339763062,0.745912888971998,0.12380726380569,7623,8.90895370190835,9.15121557448455,8.5732667185909,12.9984375810635,11.7772062586576,6.35429162264535,4.68945041473997,12.1208559753451,12.0134989205524,5.70726921981052,6.39024008360393,19.7714570033271,15.8593054193108,25.9876475598842,TRUE,20.4373882440432,2.49895889957018
